0, SSI1112, GERM101, OT101, FREN101, ARAB101, SSI1187, ECON170, FREN201
601, ECON170, CHEM110, SSI1177, SSI1176, SSI1165, SSI1135, SSI1181, MUS101
602, COMM170, SSI1118, THAI101, SSI1144, ECON170, SSI1176, CHEM110, SSI1129
603, CHEM110, MUS101, JAPN101, MATH180, PHIL101, REL204, SSI1134, SSI1174
604, MUS103, GQS201, SSI1174, SSI1141, PSYC101, SSI1139, SSI1186, MATH160
605, PG104, SSI1195, CWLT100, AFAM101, REL212, LAT101, COMM170, GEOL101
606, SSI1129, REL211, CHEM110, PSYC101, GERM101, BUS101, SSI1104, PG102
607, SSI1129, SSI1138, IPE201, REL211, HIST230, SSI1124, ECON170, SSI1144
608, SSI1117, CHEM110, MATH160, COMM292, MATH180, BIOL111, STS201, PHIL224
609, SSI1129, REL211, CSCI161, LAS100, SOAN101, SPAN201, SSI1104, PG101
610, CSCI161, SSI1134, SOAN101, SSI1115, SSI1175, SSI1138, FREN101, MUS101
611, SSI1118, PHYS121, SSI1138, ECON170, MATH180, SOAN101, SSI1165, BIOL111
612, MATH180, SPAN101, SSI1176, SSI1134, IPE201, SSI1172, ENGL212, PG101
613, SPAN201, CHEM115, ECON170, JAPN101, HIST291, GERM201, SSI1176, CLSC211
614, SPAN201, SOAN101, MATH181, CWLT100, SPAN203, PHYS121, MATH160, HIST230
615, CHEM110, SPAN201, HIST291, SPAN101, BIOL111, SSI1186, SSI1171, MATH160
616, CHEM110, BUS101, PHIL281, JAPN101, MUS105, ECON170, SSI1128, PG104
617, GERM101, PHYS121, SSI1118, SSI1135, CHEM110, MATH160, SSI1195, SPAN201
618, ARTH276, SSI1138, PSYC101, SSI1174, JAPN101, BIOL111, SSI1139, MATH160
619, SSI1115, MATH180, BUS101, CHEM110, PHIL215, PG104, PG101, LAS100
620, SSI1179, MATH181, FREN101, PSYC101, PHIL101, CSCI161, SPAN101, SSI1165
621, ENGL212, SSI1128, CHEM110, MATH160, REL212, MATH181, SSI1108, MATH180
622, SOAN202, BIOL111, LTS200, SSI1128, SPAN201, SPAN203, ARAB201, PG101
623, SSI1118, SPAN101, CLSC231, MUS126, SSI1141, MATH160, BIOL112, ENVR101
624, SPAN201, AFAM210, REL212, GQS201, PG101, MATH180, REL201, MATH181
625, SSI1112, GQS291, CHEM110, SSI1124, SSI1134, SPAN210, ECON170, PHYS121
626, BIOL111, MATH160, REL204, SPAN204, SPAN201, SSI1134, SSI1141, REL212
627, REL204, SPAN101, MUS101, MATH180, FREN101, SSI1171, BIOL111, SSI1138
628, MATH180, SSI1112, MATH160, AFAM101, SSI1115, FREN101, PG104, GEOL101
629, MATH260, AFAM101, COMM170, IPE201, FREN201, ARAB101, SOAN101, SSI1195
630, SOAN101, SSI1187, SSI1128, CSCI161, SSI1138, SSI1190, SSI1134, SSI1179
631, PG101, MATH160, HIST291, CSCI161, CSCI261, ECON170, PHYS121, OT101
632, SSI1134, HIST230, SSI1195, PHYS121, ARTS101, PHIL281, CHEM110, MUS103
633, CHEM110, SSI1138, SSI1135, MATH280, ARAB201, PG101, MATH160, CLSC211
634, PG101, GEOL101, SSI1115, PSYC265, ALC225, SPAN300, MATH160, MATH290
635, SSI1175, IPE201, PHIL101, MATH160, COMM156, SSI1112, SSI1172, REL204
636, SSI1128, PG101, OT101, CHEM110, SOAN101, SSI1134, COMM181, SSI1108
637, COMM181, ECON170, GEOL101, MATH180, SPAN300, PHIL224, CHEM110, SPAN101
638, PSYC101, PG101, SPAN201, SSI1118, CHEM110, CWLT100, MATH160, CSCI161
639, COMM170, SPAN204, PHIL101, OT101, SOAN101, CHEM110, BIOL111, SPAN201
640, PG103, SPAN203, GEOL101, SSI1129, AFAM101, CHEM110, PHIL229, PHIL281
641, BUS101, PG103, GQS201, MATH180, BIOL111, MATH160, ARTH276, MUS205
642, MATH160, PHYS109, SSI1104, PG103, IPE201, CHEM115, PG102, CHEM110
643, GERM201, CHEM110, BIOL111, SSI1138, JAPN101, PHIL101, MATH160, LAT101
644, SSI1181, CHEM110, SSI1124, MATH160, MATH181, SPAN204, HIST153, SSI1144
645, MUS103, SSI1144, MATH160, CHEM110, REL204, SSI1141, IPE201, MUS101
646, ECON170, PG101, SSI1108, MUS105, AFAM101, ENGL245, PHIL215, CHEM110
647, MATH160, SSI1108, SSI1124, CHEM115, PG101, SPAN101, LTS200, SSI1171
648, MATH180, SSI1112, MATH110, ECON170, JAPN101, REL211, SSI1117, IPE191
649, SSI1108, CSCI161, PG102, SSI1117, HIST230, SSI1115, SSI1129, PG104
650, FREN101, CLSC211, PG103, IPE201, SSI1117, SSI1128, CHEM110, ENGL245
651, MATH180, CHEM115, SSI1186, SSI1174, BIOL111, SSI1195, HIST230, SSI1141
